7.4281,4.737e-16,2.5945e-15
7.4548,4.737e-16,2.5945e-15
7.4816,4.737e-16,2.5945e-15
7.5084,4.737e-16,2.5945e-15
7.5351,7.1054e-16,2.8605e-15
7.5619,2.3685e-16,1.2973e-15
7.5886,7.1054e-16,2.8605e-15
7.6154,4.737e-16,1.8027e-15
7.6421,7.1054e-16,2.8605e-15
7.6689,4.737e-16,1.8027e-15
7.6957,4.737e-16,1.8027e-15
7.7224,7.1054e-16,2.8605e-15
7.7492,7.1054e-16,2.8605e-15
7.7759,9.4739e-16,3.6054e-15
7.8027,7.1054e-16,2.8605e-15
7.8294,9.4739e-16,4.0597e-15
7.8562,9.4739e-16,4.0597e-15
7.8829,9.4739e-16,4.0597e-15
7.9097,9.4739e-16,4.0597e-15
7.9365,7.1054e-16,2.8605e-15
7.9632,7.1054e-16,2.8605e-15
7.99,9.4739e-16,4.0597e-15
8,1.1842e-15,4.6023e-15
8,0,0
8.0268,0,0
8.0535,2.3685e-16,1.2973e-15
8.0803,-2.3685e-16,1.2973e-15
8.107,-4.737e-16,1.8027e-15
8.1338,-4.737e-16,2.5945e-15
8.1605,-7.1054e-16,2.8605e-15
8.1873,-4.737e-16,1.8027e-15
8.214,-7.1054e-16,2.8605e-15
8.2408,-4.737e-16,3.1959e-15
8.2676,-2.3685e-16,2.2726e-15
8.2943,-2.3685e-16,2.2726e-15
8.3211,-4.737e-16,3.1959e-15
8.3478,-4.737e-16,1.8027e-15
8.3746,-4.737e-16,1.8027e-15
8.4013,0,1.866e-15
8.4281,-4.737e-16,3.1959e-15
8.4548,-4.737e-16,1.8027e-15
8.4816,-2.3685e-16,2.2726e-15
8.5084,-7.1054e-16,3.8918e-15
8.5351,-7.1054e-16,2.8605e-15
8.5619,-4.737e-16,3.1959e-15
8.5886,-4.737e-16,1.8027e-15
8.6154,-9.4739e-16,3.6054e-15
8.6421,-7.1054e-16,3.8918e-15
8.6689,-9.4739e-16,4.842e-15
8.6957,-1.1842e-15,4.6023e-15
8.7224,-9.4739e-16,3.6054e-15
8.7492,-7.1054e-16,3.8918e-15
8.7759,-9.4739e-16,3.6054e-15
8.8027,-9.4739e-16,4.842e-15
8.8294,-2.3685e-16,3.951e-15
8.8562,-7.1054e-16,3.8918e-15
8.8829,-2.3685e-16,3.951e-15
8.9097,-4.737e-16,4.9133e-15
8.9365,-4.737e-16,3.1959e-15
8.9632,-2.3685e-16,2.9405e-15
8.99,-7.1054e-16,4.316e-15
9,-2.3685e-16,3.951e-15
9,0,0
9.0268,0,0
9.0535,0,0
9.0803,0,0
9.107,0,0
9.1338,0,0
9.1605,0,0
9.1873,0,0
9.214,0,0
9.2408,0,0
9.2676,0,0
9.2943,0,0
9.3211,0,0
9.3478,0,0
9.3746,0,0
9.4013,0,0
9.4281,0,0
9.4548,0,0
9.4816,0,0
9.5084,0,0
9.5351,0,0
9.5619,0,0
9.5886,0,0
9.6154,0,0
9.6421,0,0
9.6689,0,0
9.6957,0,0
9.7224,0,0
9.7492,0,0
9.7759,0,0
9.8027,0,0
9.8294,0,0
9.8562,0,0
9.8829,0,0
9.9097,0,0
9.9365,0,0
9.9632,0,0
9.99,0,0
10,0,0
10,0,0
10.027,-4.737e-16,7.902e-15
10.054,0,8.3449e-15
10.08,-4.737e-16,8.7389e-15
10.107,0,9.8738e-15
10.134,4.737e-16,8.7389e-15
10.161,9.4739e-16,8.2891e-15
10.187,1.4211e-15,6.8306e-15
10.214,9.4739e-16,8.2891e-15
10.241,9.4739e-16,7.4014e-15
10.268,0,7.4639e-15
10.294,0,7.4639e-15
10.321,0,7.4639e-15
10.348,0,9.1414e-15
10.375,4.737e-16,5.881e-15
10.401,-1.4211e-15,8.632e-15
10.428,0,8.3449e-15
10.455,-4.737e-16,8.7389e-15
10.482,1.8948e-15,8.1193e-15
10.508,9.4739e-16,6.3917e-15
10.535,1.4211e-15,9.4042e-15
10.562,4.737e-16,9.5024e-15
10.589,0,6.4639e-15
10.615,3.3159e-15,9.6479e-15
10.642,1.4211e-15,9.4042e-15
10.669,2.3685e-15,9.9324e-15
10.696,9.4739e-16,9.0905e-15
10.722,4.737e-16,7.902e-15
10.749,1.4211e-15,9.4042e-15
10.776,9.4739e-16,9.8267e-15
10.803,4.737e-16,1.4203e-14
10.829,4.737e-16,1.2083e-14
10.856,-1.4211e-15,1.3636e-14
10.883,0,1.2377e-14
10.91,-9.4739e-16,1.4422e-14
10.936,0,1.5387e-14
10.963,-4.737e-16,1.2646e-14
10.99,-9.4739e-16,1.6239e-14
11,-9.4739e-16,1.5357e-14
11,0,0
11.027,1.8948e-15,9.6839e-15
11.054,1.8948e-15,1.3317e-14
11.08,2.3685e-15,1.3499e-14
11.107,9.4739e-16,1.234e-14
11.134,2.8422e-15,1.3661e-14
11.161,1.8948e-15,1.2227e-14
11.187,9.4739e-16,1.5804e-14
11.214,1.8948e-15,1.6153e-14
11.241,9.4739e-16,1.6239e-14
11.268,1.4211e-15,1.8033e-14
11.294,1.8948e-15,1.6153e-14
11.321,3.3159e-15,1.7378e-14
11.348,3.3159e-15,1.9278e-14
11.375,2.8422e-15,1.9175e-14
11.401,4.2633e-15,1.9446e-14
11.428,2.8422e-15,1.6438e-14
11.455,3.7896e-15,1.9005e-14
11.482,3.7896e-15,1.9724e-14
11.508,4.2633e-15,1.98e-14
11.535,3.7896e-15,2.0074e-14
11.562,4.2633e-15,2.0149e-14
11.589,2.8422e-15,1.7663e-14
11.615,9.4739e-16,1.6662e-14
11.642,2.3685e-15,2.0807e-14
11.669,2.3685e-15,2.0807e-14
11.696,2.8422e-15,1.7663e-14
11.722,3.3159e-15,1.9636e-14
11.749,1.4211e-15,1.6416e-14
11.776,-9.4739e-16,2.2057e-14
11.803,0,2.3306e-14
11.829,1.4211e-15,2.1226e-14
11.856,2.3685e-15,1.8314e-14
11.883,0,1.866e-14
11.91,1.8948e-15,2.468e-14
11.936,-9.4739e-16,2.2057e-14
11.963,4.737e-16,2.4891e-14
11.99,0,2.3896e-14
12,1.8948e-15,2.3524e-14
12,0,0
12.027,4.737e-16,5.881e-15
12.054,4.737e-16,1.689e-14
12.08,-9.4739e-16,1.5804e-14
12.107,9.4739e-16,1.1762e-14
12.134,0,1.4928e-14
12.161,9.4739e-16,9.0905e-15
12.187,9.4739e-16,1.5804e-14
12.214,1.8948e-15,1.0378e-14
12.241,9.4739e-16,1.393e-14
12.268,4.737e-15,1.5083e-14
12.294,3.7896e-15,1.6239e-14
12.321,2.8422e-15,1.3661e-14
12.348,2.8422e-15,1.1442e-14
12.375,3.7896e-15,1.4422e-14
12.401,2.8422e-15,1.7264e-14
12.428,3.7896e-15,1.234e-14
12.455,3.7896e-15,1.4422e-14
12.482,3.7896e-15,1.4422e-14
12.508,9.4739e-16,9.0905e-15
12.535,2.8422e-15,1.1442e-14
12.562,2.8422e-15,1.1442e-14
12.589,9.4739e-16,1.393e-14
12.615,3.7896e-15,1.6239e-14
12.642,3.7896e-15,1.4422e-14
12.669,2.8422e-15,1.5567e-14
12.696,3.7896e-15,1.4422e-14
12.722,1.8948e-15,1.2783e-14
12.749,2.8422e-15,1.3661e-14
12.776,1.8948e-15,1.0378e-14
12.803,2.8422e-15,1.5567e-14
12.829,3.7896e-15,1.6239e-14
12.856,2.8422e-15,1.3661e-14
12.883,2.8422e-15,1.7264e-14
12.91,2.8422e-15,1.5567e-14
12.936,1.8948e-15,1.6578e-14
12.963,1.8948e-15,1.9653e-14
12.99,4.737e-15,1.8409e-14
13,1.8948e-15,1.6578e-14
13,0,0
13.027,-1.5253e-13,8.0874e-13
13.054,-1.6485e-13,8.8151e-13
13.08,-1.5537e-13,8.2431e-13
13.107,-1.4685e-13,7.7765e-13
13.134,-1.4306e-13,7.5165e-13
13.161,-1.4306e-13,7.4626e-13
13.187,-1.6769e-13,8.8655e-13
13.214,-1.459e-13,7.8313e-13
13.241,-1.7053e-13,9.127e-13
13.268,-1.6295e-13,8.9261e-13
13.294,-1.8e-13,9.7e-13
13.321,-1.8379e-13,9.9075e-13
13.348,-1.9043e-13,1.0217e-12
13.375,-1.9516e-13,1.0477e-12
13.401,-1.9422e-13,1.0532e-12
13.428,-2.0274e-13,1.0892e-12
13.455,-2.0274e-13,1.0998e-12
13.482,-2.0464e-13,1.0995e-12
13.508,-1.98e-13,1.0793e-12
13.535,-2.0843e-13,1.1203e-12
13.562,-2.0843e-13,1.1203e-12
13.589,-2.0369e-13,1.0997e-12
13.615,-2.0937e-13,1.1307e-12
13.642,-2.0843e-13,1.1256e-12
13.669,-2.0843e-13,1.1203e-12
13.696,-2.0369e-13,1.0996e-12
13.722,-2.0653e-13,1.1313e-12
13.749,-2.0843e-13,1.131e-12
13.776,-2.0653e-13,1.126e-12
13.803,-2.1032e-13,1.1468e-12
13.829,-2.1032e-13,1.1467e-12
13.856,-2.0843e-13,1.1363e-12
13.883,-2.1411e-13,1.1568e-12
13.91,-2.1695e-13,1.1617e-12
13.936,-2.1885e-13,1.1613e-12
13.963,-2.1316e-13,1.1517e-12
13.99,-2.1695e-13,1.1777e-12
14,-2.1979e-13,1.1827e-12
14,0,0
14.027,-2.179e-13,2.0597e-12
14.054,-2.2643e-13,2.0843e-12
14.08,-2.0653e-13,1.9916e-12
